system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EndDate,PointIndex,StartDate,VH,VV,angle,coordinates,elevation,fc,landcover,ssm,.geo
00000000000000000000_64,1916.794732,28.09271294,3247.718527,2691.152881,1836.188786,1890.172283,2259.808145,2375.440028,2487.405708,2635.386977,2561.887149,2758.651459,1271.527597,2020-10-12T00:00:00,64,2020-10-02T00:00:00,-17.57642232,-10.36834261,37.5649107,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.515859365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_65,1895.572914,23.0695347,3159.863573,2608.872659,1815.802635,1867.597454,2229.939544,2339.167274,2441.536659,2578.33799,2515.181697,2714.609405,1217,2020-10-22T00:00:00,65,2020-10-12T00:00:00,-17.78439652,-10.6466536,37.56673914,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.601938248,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_66,1878.005004,18.35430205,3136.802975,2573.048803,1822.821524,1880.377933,2245.122049,2338.23907,2451.917465,2587.012084,2520.500287,2704.022901,1136.831167,2020-11-01T00:00:00,66,2020-10-22T00:00:00,-18.36854283,-10.96471308,37.55475441,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.743032932,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_67,1795.517412,28.82814815,2981.874949,2437.860632,1725.746638,1756.354382,2118.008958,2215.125751,2328.928503,2440.773814,2404.25864,2576.814094,1206.251627,2020-11-11T00:00:00,67,2020-11-01T00:00:00,-18.90828176,-10.97612612,37.43084573,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.663130283,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_68,1849.443722,34.6203102,3041.027395,2478.061678,1761.446496,1790.93103,2149.615195,2265.873132,2364.286428,2531.610225,2440.226684,2628.147307,1234.629148,2020-11-21T00:00:00,68,2020-11-11T00:00:00,-18.86789445,-10.95293806,37.43146681,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.439090252,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_69,1871.394073,26.17383676,3009.403156,2456.330772,1764.33343,1768.615707,2124.030282,2244.82709,2363.085501,2468.538187,2414.803714,2602.517774,1243.52151,2020-12-01T00:00:00,69,2020-11-21T00:00:00,-17.40173687,-11.90999252,37.25021909,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.419047594,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_70,1935.504726,121.7445665,3028.207446,2490.397197,1825.381024,1821.611919,2182.501208,2346.093313,2429.714591,2547.723847,2508.618994,2658.483406,1622.215245,2020-12-11T00:00:00,70,2020-12-01T00:00:00,-18.17528103,-11.23156757,37.56417065,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.53170085,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_71,1870.997834,32.80573607,2906.703945,2374.528303,1774.199577,1753.183873,2094.190303,2204.657309,2304.245539,2428.692513,2373.911987,2559.442276,1123.258296,2020-12-21T00:00:00,71,2020-12-11T00:00:00,-18.89574799,-11.18965241,37.56221299,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.973824978,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_72,1853.066285,24.5695347,2835.471043,2305.083044,1750.851707,1695.266594,2038.910643,2138.763319,2269.225515,2378.695458,2307.276034,2512.657431,1035.609306,2020-12-31T00:00:00,72,2020-12-21T00:00:00,-18.31710896,-11.6281744,37.77607205,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.622151613,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_73,1934.139069,54.61255525,2990.30446,2460.951481,1794.424785,1767.500863,2117.230123,2226.365244,2373.355487,2460.317283,2411.067699,2610.766392,1340.069535,2021-01-10T00:00:00,73,2020-12-31T00:00:00,-19.73424803,-11.53586074,37.56466275,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.756365538,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_74,1921.516593,61.99116195,2908.690234,2354.29746,1798.419167,1763.363768,2098.545301,2194.751998,2305.875106,2447.987954,2361.532956,2566.883566,1080.406204,2021-01-20T00:00:00,74,2021-01-10T00:00:00,-18.89315453,-11.29984006,37.5647276,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.557749987,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_75,1945.034385,51.25815409,2440.591699,2113.758226,1875.364358,1746.894236,1964.55184,2024.470473,2090.13251,2172.312929,2186.939782,2233.072778,919.0549781,2021-01-30T00:00:00,75,2021-01-20T00:00:00,-18.61192351,-11.71870408,37.24573611,"[-116.02250000000002, 36.624]",-2,14.75700985,52,5.828457832,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_76,1841.880816,32.11093059,2933.372544,2405.455715,1756.8564,1751.78452,2094.121343,2179.36141,2295.481058,2414.581038,2358.044437,2535.521289,1148.081167,2021-02-09T00:00:00,76,2021-01-30T00:00:00,-21.23621579,-12.31749834,38.96683583,"[-116.02250000000002, 36.624]",-2,14.75700985,52,5.514697075,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_77,1946.489412,66.51592552,3057.041785,2479.391366,1838.665838,1851.364663,2193.063264,2312.005957,2419.38312,2594.225791,2444.263844,2703.971567,1064.513167,2021-02-19T00:00:00,77,2021-02-09T00:00:00,-21.82714564,-11.6072497,37.56350807,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.92945528,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_78,1868.178841,56.53476735,3084.69195,2585.434483,1795.057487,1834.320177,2197.012822,2319.910615,2428.92777,2534.042698,2507.905356,2657.420166,1449.150702,2021-03-01T00:00:00,78,2021-02-19T00:00:00,-21.19674306,-11.53569514,37.77721955,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.719155073,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_79,1978.472403,89.23178234,3279.851485,2753.657805,1908.172832,1956.778448,2350.073439,2495.22427,2624.588798,2745.276878,2697.095093,2852.152579,1621.684343,2021-03-11T00:00:00,79,2021-03-01T00:00:00,-19.91676407,-11.46802117,37.56750851,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.647334576,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_80,1955.80184,88.41079004,3117.735436,2577.786107,1904.163254,1935.339664,2281.102413,2380.775217,2521.822342,2636.688676,2577.78872,2770.898709,1148.858103,2021-03-21T00:00:00,80,2021-03-11T00:00:00,-21.52751625,-11.47103191,37.56783276,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.280298233,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_81,1917.56791,62.25,3241.141131,2720.599601,1849.615513,1907.669813,2284.675989,2435.849568,2577.644263,2684.372696,2660.070702,2804.762644,1605.27151,2021-03-31T00:00:00,81,2021-03-21T00:00:00,-19.52651699,-11.24770726,37.24764225,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.199578524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_82,1962.463608,98.96523265,3263.505241,2769.105641,1910.900319,1984.105464,2375.365732,2514.662166,2647.909229,2772.55778,2756.274992,2868.422039,1716.081167,2021-04-10T00:00:00,82,2021-03-31T00:00:00,-18.56473176,-11.62607484,37.56879716,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.632274866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_83,1934.678841,48.35430205,3310.513165,2793.36263,1908.029278,1989.110524,2379.129212,2523.550589,2651.085765,2778.58085,2752.147628,2898.142007,1591.736743,2021-04-20T00:00:00,83,2021-04-10T00:00:00,-18.40832532,-11.27882868,37.56902294,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.579928398,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_84,1952.812408,74.86093059,3268.128831,2728.820054,1914.088073,1982.597472,2364.770438,2499.930647,2623.287465,2736.79265,2709.554517,2854.965381,1494.322329,2021-04-30T00:00:00,84,2021-04-20T00:00:00,-18.76879685,-11.33809404,37.77731799,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.933277369,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_85,1991.963608,70.57616324,3364.629066,2823.657632,1964.923557,2061.727884,2451.644796,2570.087261,2697.766316,2819.619457,2793.335395,2934.224132,1452.357681,2021-05-10T00:00:00,85,2021-04-30T00:00:00,-18.105919,-11.06230128,37.56888943,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.025994778,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_86,1995.72849,23.67383676,3482.645533,2893.191651,1974.704146,2074.332382,2492.654727,2609.256448,2745.903969,2892.106908,2819.744093,3005.396008,1351.637445,2021-05-20T00:00:00,86,2021-05-10T00:00:00,-16.68735856,-10.86608886,37.56550006,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.909306526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_87,2021.22849,23.75,3568.418246,2965.694552,2002.808198,2111.486882,2543.621998,2679.349332,2792.795619,2951.802425,2887.120808,3070.026692,1431.846049,2021-05-30T00:00:00,87,2021-05-20T00:00:00,-18.52281469,-11.77851154,37.24406145,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.032617331,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_88,2085.748375,39.11255525,3514.832706,2884.880875,2046.042775,2144.71372,2572.009093,2659.197438,2784.70557,2943.982852,2860.314226,3072.562597,1146.582792,2021-06-09T00:00:00,88,2021-05-30T00:00:00,-18.68101723,-11.31104247,37.5671156,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.730181217,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_89,2016.887445,50,3594.015266,3009.120188,2021.720743,2143.147611,2592.78742,2727.570223,2838.827886,2981.707374,2945.409447,3101.794042,1684.288147,2021-06-19T00:00:00,89,2021-06-09T00:00:00,-18.69057323,-11.11617,37.56618791,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.867525816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_90,1991.913959,43.20860411,3372.308534,2755.057594,1987.842547,2086.688417,2519.036589,2603.95126,2723.813286,2870.155362,2798.501436,3013.299875,1146.63582,2021-06-29T00:00:00,90,2021-06-19T00:00:00,-18.23198264,-10.98654831,37.75805758,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.920846224,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_91,1996.453306,19.32159533,3522.095788,2821.884173,1973.403197,2091.300872,2529.874951,2606.707798,2739.128647,2920.761112,2800.807455,3077.585504,1018.740645,2021-07-09T00:00:00,91,2021-06-29T00:00:00,-17.89826711,-10.73254861,37.56751995,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.869123936,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_92,1977.791396,15.9304653,3522.034459,2811.101398,1945.288113,2043.827848,2458.846208,2487.691788,2628.067729,2828.441018,2676.919625,2987.317063,730.158955,2021-07-19T00:00:00,92,2021-07-09T00:00:00,-17.25007751,-10.67708918,37.56777482,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.143244743,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_93,1930.039685,22.13906941,3324.141642,2642.548756,1884.92783,1965.234035,2339.537891,2328.135662,2472.169141,2680.515217,2521.289554,2827.456546,613.5672819,2021-07-29T00:00:00,93,2021-07-19T00:00:00,-18.75167605,-11.16662802,37.24870847,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.644248724,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_94,2003.56791,23.50662854,3576.21208,2887.373706,1971.66948,2060.748995,2483.707458,2531.154737,2659.135991,2848.689623,2725.234452,3012.077668,842.8476735,2021-08-08T00:00:00,94,2021-07-29T00:00:00,-18.79698207,-11.14295151,37.56640606,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.34714818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_95,1960.222706,19.26111469,3346.574927,2725.061884,1900.72279,1974.809397,2359.996195,2408.268078,2527.840404,2704.998407,2579.794505,2855.330088,953.7456311,2021-08-18T00:00:00,95,2021-08-08T00:00:00,-17.94791188,-10.79654202,37.56638056,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.481286526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_96,1948.887445,27.03476735,3377.91499,2793.77035,1901.466537,1998.433841,2405.273945,2490.975028,2614.069617,2749.45284,2668.749209,2876.033168,1194.831167,2021-08-28T00:00:00,96,2021-08-18T00:00:00,-18.87739688,-10.9740972,37.77559446,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.507820606,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_97,1946.367559,18.5,3340.857565,2749.843767,1898.815303,1984.000227,2380.721131,2451.985073,2583.880036,2740.481181,2617.758511,2874.732548,991.8112815,2021-09-07T00:00:00,97,2021-08-28T00:00:00,-18.13483078,-11.02682197,37.83199639,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.639227152,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_98,1900.720237,16.46523265,3216.622302,2604.21546,1826.344349,1895.326524,2268.79385,2356.386459,2467.411079,2610.127415,2495.504352,2748.68711,981.7152326,2021-09-17T00:00:00,98,2021-09-07T00:00:00,-17.76369816,-10.61566855,37.82834214,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.588674784,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_99,1917.905121,17.3796898,3216.163337,2637.523029,1841.188553,1898.366875,2263.726533,2351.311207,2466.667615,2604.529166,2505.877989,2711.135761,1065.545273,2021-09-27T00:00:00,99,2021-09-17T00:00:00,-16.47425448,-10.646865,37.2124989,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.566694975,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_100,1950.83225,27.6203102,3230.631747,2651.396832,1850.867959,1891.986709,2261.933792,2370.468317,2479.877453,2628.484086,2510.487111,2745.617832,1148.406204,2021-10-07T00:00:00,100,2021-09-27T00:00:00,-17.90167265,-11.01055899,37.8261525,"[-116.02250000000002, 36.624]",-2,14.75700985,52,2.642868996,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_101,1399.824539,26.28476735,3086.675261,2528.955838,1780.365938,1769.772062,1610.90163,1690.492,1751.575677,1869.048969,1779.603065,2626.952588,1081.72849,2021-10-17T00:00:00,101,2021-10-07T00:00:00,-20.48872036,-11.1365794,37.82740754,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.585441828,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_102,1988.013257,27.29139589,3315.191916,2774.250281,1874.797885,1913.727229,2281.269114,2447.377904,2526.709113,2654.029321,2566.822546,2782.12348,1299.400702,2021-10-27T00:00:00,102,2021-10-17T00:00:00,-19.52494773,-12.01275969,38.23408203,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.630897522,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_103,1916.637986,44.95364353,3046.82703,2485.505734,1824.795434,1863.093976,2198.327554,2269.144809,2384.983074,2531.259115,2388.303557,2622.860249,889.7947318,2021-11-06T00:00:00,103,2021-10-27T00:00:00,-22.85339188,-11.68002542,37.82434815,"[-116.02250000000002, 36.624]",-2,14.75700985,52,5.017661095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_104,1927.783728,17.48124079,3040.414365,2518.735526,1823.522714,1843.471026,2179.171325,2260.168435,2365.070336,2481.015315,2414.598044,2609.015447,1029.693181,2021-11-16T00:00:00,104,2021-11-06T00:00:00,-21.67224202,-11.58307216,37.82608384,"[-116.02250000000002, 36.624]",-2,14.75700985,52,5.088886738,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_105,1947.821246,39.61147215,3020.253436,2542.347745,1838.89054,1839.979939,2179.203281,2296.860729,2393.149131,2499.156408,2458.312634,2620.840086,1315.331167,2021-11-26T00:00:00,105,2021-11-16T00:00:00,-20.22947801,-11.83985402,37.20454526,"[-116.02250000000002, 36.624]",-2,14.75700985,52,4.807535172,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_106,1927.637445,28.72186119,2962.751693,2474.429932,1825.627384,1822.487141,2152.99332,2255.025419,2379.491195,2468.552599,2402.589146,2581.86558,1242.950351,2021-12-06T00:00:00,106,2021-11-26T00:00:00,-19.80469661,-11.78154771,37.82638781,"[-116.02250000000002, 36.624]",-2,14.75700985,52,3.769099236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_107,2010.053028,21,3014.720554,2493.218165,1844.226171,1809.400848,2125.660498,2229.82902,2371.667692,2493.403302,2401.960759,2603.578072,1198.139069,2021-12-16T00:00:00,107,2021-12-06T00:00:00,-20.551475,-11.66840757,37.82608837,"[-116.02250000000002, 36.624]",-2,14.75700985,52,5.415301323,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_108,1873.21194,16.09271294,2662.153969,2173.86716,1701.978382,1644.094055,1927.330922,2039.403889,2137.918601,2237.809717,2138.097235,2344.74102,983.1832597,2021-12-26T00:00:00,108,2021-12-16T00:00:00,-23.46078169,-12.72864241,38.23377376,"[-116.02250000000002, 36.624]",-2,14.75700985,52,7.355397701,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_0,8832.294736,103.8632305,1402.274091,1427.377143,8948.705224,8556.708772,9328.790658,9502.424823,9611.623939,9595.959381,9262.804098,9528.474122,5081.217456,2019-01-11T00:00:00,0,2019-01-01T00:00:00,-27.61682276,-14.63368413,39.77639255,"[-106.52140000000001, 35.8584]",-42,28,71,25.05830193,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_1,8452.081996,169.1540208,877.6034665,893.9985291,8680.845936,8503.503808,9155.126949,9272.56014,9358.713576,9293.978064,9003.858853,9176.960863,5309.421234,2019-01-21T00:00:00,1,2019-01-11T00:00:00,-23.63752103,-13.70041942,35.5596439,"[-106.52140000000001, 35.8584]",-42,28,71,25.31710815,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_2,8203.431246,165.2042744,719.9003286,709.2292245,8340.720873,8178.275566,8809.916033,8911.814616,8992.915587,8911.203614,8514.054126,8772.700318,4825.724338,2019-01-31T00:00:00,2,2019-01-21T00:00:00,-24.12273619,-13.39490442,39.77478277,"[-106.52140000000001, 35.8584]",-42,28,71,24.61136818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_3,8323.961931,23.16990195,477.1100836,503.1300044,8604.036739,8469.417744,9043.384654,9077.610992,9081.29665,8982.198735,8516.531742,8710.303157,4169.673964,2019-02-10T00:00:00,3,2019-01-31T00:00:00,-23.01016981,-13.81730344,39.77678643,"[-106.52140000000001, 35.8584]",-42,28,71,24.66004372,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_4,,,,,,,,,,,,,,2019-02-20T00:00:00,4,2019-02-10T00:00:00,-26.87392984,-19.60295787,43.99383644,"[-106.52140000000001, 35.8584]",-42,28,71,24.83976364,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_5,8135.933204,119.3418523,834.0414052,782.2487673,8371.646023,8366.92474,9067.286738,9156.768846,9229.77008,9095.832629,8821.551573,8921.721867,5128.297866,2019-03-02T00:00:00,5,2019-02-20T00:00:00,-21.12423757,-13.72231043,39.78534948,"[-106.52140000000001, 35.8584]",-42,28,71,23.60293198,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_6,,,,,,,,,,,,,,2019-03-12T00:00:00,6,2019-03-02T00:00:00,-27.45922882,-18.17448013,39.78335152,"[-106.52140000000001, 35.8584]",-42,28,71,23.44187164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_7,7588.865499,48.6904718,293.1944821,275.459302,7930.568839,7897.356867,8422.77785,8415.788474,8304.842431,7937.924928,7531.84041,7514.416708,3752.979634,2019-03-22T00:00:00,7,2019-03-12T00:00:00,-22.0394191,-11.86788237,35.57512891,"[-106.52140000000001, 35.8584]",-42,28,71,24.89717865,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_8,6748.435107,111.8277234,649.4935536,592.6227021,7174.262397,7172.372271,7689.417237,7761.213304,7709.582557,7457.742689,7117.912684,7140.13271,3759.352278,2019-04-01T00:00:00,8,2019-03-22T00:00:00,-26.46175395,-16.89965452,39.78524372,"[-106.52140000000001, 35.8584]",-42,28,71,23.36359215,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_9,1910.18819,49.45102136,2807.502311,2071.926285,2061.570239,2118.76866,2486.695517,2614.001309,2721.79698,2850.579691,2756.538855,2878.523916,1498.02163,2019-04-11T00:00:00,9,2019-04-01T00:00:00,-24.69838243,-14.21784999,39.78842794,"[-106.52140000000001, 35.8584]",-42,28,71,20.83646202,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_10,1771.903378,81.62904014,1602.539706,1120.254786,1832.756709,1685.627554,1856.845371,1919.629938,2036.277718,2131.221746,2091.864289,2184.460492,1153.610877,2019-04-21T00:00:00,10,2019-04-11T00:00:00,-22.67066826,-12.03311202,43.99807067,"[-106.52140000000001, 35.8584]",-42,28,71,18.28152847,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_11,1896.497164,309.0331175,3699.398919,2630.914777,1849.95274,1879.106708,2154.691628,2317.070362,2578.687313,2746.587088,2771.312213,2978.366924,1668.063661,2019-05-01T00:00:00,11,2019-04-21T00:00:00,-21.4743209,-14.31739039,39.78784526,"[-106.52140000000001, 35.8584]",-42,28,71,20.51391983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_12,1302.259744,63.32671442,3523.215347,2419.515417,1310.301045,1347.773607,1623.227815,1835.454507,2133.417374,2295.320548,2331.783044,2496.581697,1539.323156,2019-05-11T00:00:00,12,2019-05-01T00:00:00,-22.92005051,-14.67327604,39.78226826,"[-106.52140000000001, 35.8584]",-42,28,71,18.76951599,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_13,3036.14558,419.0893422,2826.720965,2179.62224,2227.566577,2194.341906,2475.057217,2738.14922,3154.49391,3326.383138,2696.19912,3341.771342,2515.88365,2019-05-21T00:00:00,13,2019-05-11T00:00:00,-22.36784821,-12.81041775,34.22982432,"[-106.52140000000001, 35.8584]",-42,28,71,22.00370979,"{""type"":""MultiPoint"",""coordinates"":[]}"
